CountryCode,CountryZone,GmtStartTms,GmtEndTms,GmtDiff,OffsetMinutes
PT,02,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,-100,-60
PT,02,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,0,0
PT,02,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,-100,-60
PT,02,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,0,0
PT,02,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,-100,-60
PT,02,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,0,0
PT,02,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,-100,-60
PT,02,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,0,0
PT,02,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,-100,-60
PT,02,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,0,0
PT,02,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,-100,-60
PT,02,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,0,0
PT,02,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,-100,-60
PT,02,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,0,0
PT,02,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,-100,-60
PT,02,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,0,0
PT,02,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,-100,-60
PT,02,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,0,0
PT,02,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,-100,-60
PT,02,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,0,0
PT,02,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,-100,-60
PT,02,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,0,0
PT,02,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,-100,-60
PT,02,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,0,0
PT,02,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,-100,-60
PT,02,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,0,0
PT,02,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,-100,-60
PT,02,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,0,0
PT,02,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,-100,-60
PT,02,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,0,0
PT,02,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,-100,-60
PT,02,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,0,0
PT,02,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,-100,-60
PT,02,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,0,0
PT,02,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,-100,-60
PT,1,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,0,0
PT,1,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,100,60
PT,1,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,0,0
PT,1,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,100,60
PT,1,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,0,0
PT,1,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,100,60
PT,1,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,0,0
PT,1,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,100,60
PT,1,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,0,0
PT,1,2005-03-27 01:00:00.000,2005-10-30 01:01:00.000,100,60
PT,1,2005-10-30 01:01:00.000,3000-01-01 00:00:00.000,0,0
PT,2,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,-100,-60
PT,2,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,0,0
PT,2,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,-100,-60
PT,2,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,0,0
PT,2,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,-100,-60
PT,2,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,0,0
PT,2,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,-100,-60
PT,2,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,0,0
PT,2,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,-100,-60
PT,2,2005-03-27 01:00:00.000,2005-10-30 01:01:00.000,0,0
PT,2,2005-10-30 01:01:00.000,3000-01-01 00:00:00.000,-100,-60
PW,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,900,540
PW,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,900,540
PY,00,2000-10-01 04:00:00.000,2001-03-04 03:01:00.000,-300,-180
PY,00,2001-03-04 03:01:00.000,2001-10-07 04:00:00.000,-400,-240
PY,00,2001-10-07 04:00:00.000,2002-03-03 03:01:00.000,-300,-180
PY,00,2002-03-03 03:01:00.000,2002-09-02 04:00:00.000,-400,-240
PY,00,2002-09-02 04:00:00.000,2003-04-06 03:01:00.000,-300,-180
PY,00,2003-04-06 03:01:00.000,2003-09-07 04:00:00.000,-400,-240
PY,00,2003-09-07 04:00:00.000,2004-04-04 03:01:00.000,-300,-180
PY,00,2004-04-04 03:01:00.000,2004-09-05 04:00:00.000,-400,-240
PY,00,2004-09-05 04:00:00.000,2005-03-13 03:00:00.000,-300,-180
PY,00,2005-03-13 03:00:00.000,2005-10-16 04:00:00.000,-400,-240
PY,00,2005-10-16 04:00:00.000,2006-03-12 03:00:00.000,-300,-180
PY,00,2006-03-12 03:00:00.000,2006-10-15 04:00:00.000,-400,-240
PY,00,2006-10-15 04:00:00.000,2007-03-11 03:00:00.000,-300,-180
PY,00,2007-03-11 03:00:00.000,2007-10-21 04:00:00.000,-400,-240
PY,00,2007-10-21 04:00:00.000,2008-03-09 03:00:00.000,-300,-180
PY,00,2008-03-09 03:00:00.000,2008-10-19 04:00:00.000,-400,-240
PY,00,2008-10-19 04:00:00.000,2009-03-08 03:00:00.000,-300,-180
PY,00,2009-03-08 03:00:00.000,2009-10-18 04:00:00.000,-400,-240
PY,00,2009-10-18 04:00:00.000,2010-03-14 03:00:00.000,-300,-180
PY,00,2010-03-14 03:00:00.000,2010-04-11 03:00:00.000,-400,-240
PY,00,2010-04-11 03:00:00.000,2010-10-03 04:00:00.000,-400,-240
PY,00,2010-10-03 04:00:00.000,2011-04-10 03:00:00.000,-300,-180
PY,00,2011-04-10 03:00:00.000,2011-10-02 04:00:00.000,-400,-240
PY,00,2011-10-02 04:00:00.000,2012-04-08 03:00:00.000,-300,-180
PY,00,2012-04-08 03:00:00.000,2012-10-07 04:00:00.000,-400,-240
PY,00,2012-10-07 04:00:00.000,2013-03-24 03:00:00.000,-300,-180
PY,00,2013-03-24 03:00:00.000,2013-10-06 04:00:00.000,-400,-240
PY,00,2013-10-06 04:00:00.000,2014-03-23 03:00:00.000,-300,-180
PY,00,2014-03-23 03:00:00.000,2014-10-05 04:00:00.000,-400,-240
PY,00,2014-10-05 04:00:00.000,2015-03-22 03:00:00.000,-300,-180
PY,00,2015-03-22 03:00:00.000,2015-10-04 04:00:00.000,-400,-240
PY,00,2015-10-04 04:00:00.000,2016-03-27 03:00:00.000,-300,-180
PY,00,2016-03-27 03:00:00.000,2016-10-02 04:00:00.000,-400,-240
PY,00,2016-10-02 04:00:00.000,2017-03-26 03:00:00.000,-300,-180
PY,00,2017-03-26 03:00:00.000,2017-10-01 04:00:00.000,-400,-240
PY,00,2017-10-01 04:00:00.000,2018-03-25 03:00:00.000,-300,-180
PY,00,2018-03-25 03:00:00.000,2018-10-07 04:00:00.000,-400,-240
PY,00,2018-10-07 04:00:00.000,2019-03-24 03:00:00.000,-300,-180
PY,00,2019-03-24 03:00:00.000,2019-10-06 04:00:00.000,-400,-240
PY,00,2019-10-06 04:00:00.000,2020-03-22 03:00:00.000,-300,-180
PY,00,2020-03-22 03:00:00.000,3000-01-01 00:00:00.000,-400,-240
QA,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,300,180
QA,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,300,180
RE,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,400,240
RE,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,400,240
RO,00,2000-10-28 21:01:00.000,2001-03-24 22:00:00.000,200,120
RO,00,2001-03-24 22:00:00.000,2001-10-27 21:01:00.000,300,180
RO,00,2001-10-27 21:01:00.000,2002-03-30 22:00:00.000,200,120
RO,00,2002-03-30 22:00:00.000,2002-10-26 21:01:00.000,300,180
RO,00,2002-10-26 21:01:00.000,2003-03-29 22:00:00.000,200,120
RO,00,2003-03-29 22:00:00.000,2003-10-25 21:01:00.000,300,180
RO,00,2003-10-25 21:01:00.000,2004-03-27 22:00:00.000,200,120
RO,00,2004-03-27 22:00:00.000,2004-10-30 21:01:00.000,300,180
RO,00,2004-10-30 21:01:00.000,2005-03-26 22:00:00.000,200,120
RO,00,2005-03-26 22:00:00.000,2005-10-29 21:00:00.000,300,180
RO,00,2005-10-29 21:00:00.000,2006-03-26 01:00:00.000,200,120
RO,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,300,180
RO,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,200,120
RO,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,300,180
RO,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,200,120
RO,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,300,180
RO,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,200,120
RO,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,300,180
RO,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,200,120
RO,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,300,180
RO,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,200,120
RO,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,300,180
RO,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,200,120
RO,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,300,180
RO,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,200,120
RO,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,300,180
RO,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,200,120
RO,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,300,180
RO,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,200,120
RO,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,300,180
RO,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,200,120
RO,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,300,180
RO,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,200,120
RO,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,300,180
RO,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,200,120
RO,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,300,180
RO,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,200,120
RO,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,300,180
RO,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,200,120
RO,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,300,180
RO,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,200,120
RS,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
RS,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
RS,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
RS,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
RS,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
RS,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
RS,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
RS,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
RS,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
RS,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
RS,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
RS,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
RS,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
RS,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
RS,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
RS,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
RS,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
RS,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
RS,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
RS,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
RS,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
RS,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
RS,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
RS,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
RS,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
RS,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
RS,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
RS,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
RS,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
RS,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
RU,01,2002-10-26 00:01:00.000,2003-03-30 00:00:00.000,200,120
RU,01,2003-03-30 00:00:00.000,2003-10-25 00:01:00.000,300,180
RU,01,2003-10-25 00:01:00.000,2004-03-28 00:00:00.000,200,120
RU,01,2004-03-28 00:00:00.000,2004-10-30 00:00:00.000,300,180
RU,01,2004-10-30 00:00:00.000,2005-03-27 00:00:00.000,200,120
RU,01,2005-03-27 00:00:00.000,2005-10-29 00:00:00.000,300,180
RU,01,2005-10-29 00:00:00.000,2006-03-26 00:00:00.000,200,120
RU,01,2006-03-26 00:00:00.000,2006-10-28 00:00:00.000,300,180
RU,01,2006-10-28 00:00:00.000,2007-03-25 00:00:00.000,200,120
RU,01,2007-03-25 00:00:00.000,2007-10-27 00:00:00.000,300,180
RU,01,2007-10-27 00:00:00.000,2008-03-30 00:00:00.000,200,120
RU,01,2008-03-30 00:00:00.000,2008-10-25 00:00:00.000,300,180
RU,01,2008-10-25 00:00:00.000,2009-03-29 00:00:00.000,200,120
RU,01,2009-03-29 00:00:00.000,2009-10-25 00:00:00.000,300,180
RU,01,2009-10-25 00:00:00.000,2010-03-28 00:00:00.000,200,120
RU,01,2010-03-28 00:00:00.000,2010-03-28 00:01:00.000,300,180
RU,01,2010-03-28 00:01:00.000,2010-10-31 00:00:00.000,300,180
RU,01,2010-10-31 00:00:00.000,2011-03-27 00:00:00.000,200,120
RU,01,2011-03-27 00:00:00.000,2011-08-07 00:00:00.000,300,180
RU,01,2011-08-07 00:00:00.000,2014-10-26 00:00:00.000,300,180
RU,01,2014-10-26 00:00:00.000,3000-01-01 00:00:00.000,200,120
RU,02,2002-10-26 23:01:00.000,2003-03-29 23:00:00.000,300,180
RU,02,2003-03-29 23:00:00.000,2003-10-25 23:01:00.000,400,240
RU,02,2003-10-25 23:01:00.000,2004-03-27 23:00:00.000,300,180
RU,02,2004-03-27 23:00:00.000,2004-10-30 23:01:00.000,400,240
RU,02,2004-10-30 23:01:00.000,2005-03-26 23:00:00.000,300,180
RU,02,2005-03-26 23:00:00.000,2005-10-29 23:00:00.000,400,240
RU,02,2005-10-29 23:00:00.000,2006-03-25 23:00:00.000,300,180
RU,02,2006-03-25 23:00:00.000,2006-10-28 23:00:00.000,400,240
RU,02,2006-10-28 23:00:00.000,2007-03-24 23:00:00.000,300,180
RU,02,2007-03-24 23:00:00.000,2007-10-27 23:00:00.000,400,240
RU,02,2007-10-27 23:00:00.000,2008-03-29 23:00:00.000,300,180
RU,02,2008-03-29 23:00:00.000,2008-10-25 23:00:00.000,400,240
RU,02,2008-10-25 23:00:00.000,2009-03-28 23:00:00.000,300,180
RU,02,2009-03-28 23:00:00.000,2009-10-24 23:00:00.000,400,240
RU,02,2009-10-24 23:00:00.000,2010-03-27 23:00:00.000,300,180
RU,02,2010-03-27 23:00:00.000,2010-10-30 23:00:00.000,400,240
RU,02,2010-10-30 23:00:00.000,2011-03-26 23:00:00.000,300,180
RU,02,2011-03-26 23:00:00.000,2011-08-07 00:00:00.000,400,240
RU,02,2011-08-07 00:00:00.000,2014-10-26 00:00:00.000,400,240
RU,02,2014-10-26 00:00:00.000,2016-03-27 00:00:00.000,300,180
RU,02,2016-03-27 00:00:00.000,3000-01-01 00:00:00.000,300,180
RU,03,2002-10-26 22:01:00.000,2003-03-29 22:00:00.000,400,240
RU,03,2003-03-29 22:00:00.000,2003-10-25 22:01:00.000,500,300
RU,03,2003-10-25 22:01:00.000,2004-03-27 22:00:00.000,400,240
RU,03,2004-03-27 22:00:00.000,2004-10-30 22:01:00.000,500,300
RU,03,2004-10-30 22:01:00.000,2005-03-26 22:00:00.000,400,240
RU,03,2005-03-26 22:00:00.000,2005-10-29 22:00:00.000,500,300
RU,03,2005-10-29 22:00:00.000,2006-03-25 22:00:00.000,400,240
RU,03,2006-03-25 22:00:00.000,2006-10-28 22:00:00.000,500,300
RU,03,2006-10-28 22:00:00.000,2007-03-24 22:00:00.000,400,240
RU,03,2007-03-24 22:00:00.000,2007-10-27 22:00:00.000,500,300
RU,03,2007-10-27 22:00:00.000,2008-03-29 22:00:00.000,400,240
RU,03,2008-03-29 22:00:00.000,2008-10-25 22:00:00.000,500,300
RU,03,2008-10-25 22:00:00.000,2009-03-28 22:00:00.000,400,240
RU,03,2009-03-28 22:00:00.000,2009-10-24 22:00:00.000,500,300
RU,03,2009-10-24 22:00:00.000,2010-03-27 22:00:00.000,400,240
RU,03,2010-03-27 22:00:00.000,2010-10-30 22:00:00.000,500,300
RU,03,2010-10-30 22:00:00.000,2011-03-26 22:00:00.000,400,240
RU,03,2011-03-26 22:00:00.000,2011-08-07 00:00:00.000,500,300
RU,03,2011-08-07 00:00:00.000,2014-10-26 00:00:00.000,500,300
RU,03,2014-10-26 00:00:00.000,2016-03-27 00:00:00.000,400,240
RU,03,2016-03-27 00:00:00.000,3000-01-01 00:00:00.000,400,240
RU,04,2002-10-26 21:01:00.000,2003-03-29 21:00:00.000,500,300
RU,04,2003-03-29 21:00:00.000,2003-10-25 21:01:00.000,600,360
RU,04,2003-10-25 21:01:00.000,2004-03-27 21:00:00.000,500,300
RU,04,2004-03-27 21:00:00.000,2004-10-30 21:01:00.000,600,360
RU,04,2004-10-30 21:01:00.000,2005-03-26 21:00:00.000,500,300
RU,04,2005-03-26 21:00:00.000,2005-10-29 21:00:00.000,600,360
RU,04,2005-10-29 21:00:00.000,2006-03-25 21:00:00.000,500,300
RU,04,2006-03-25 21:00:00.000,2006-10-28 21:00:00.000,600,360
RU,04,2006-10-28 21:00:00.000,2007-03-24 21:00:00.000,500,300
RU,04,2007-03-24 21:00:00.000,2007-10-27 21:00:00.000,600,360
RU,04,2007-10-27 21:00:00.000,2008-03-29 21:00:00.000,500,300
RU,04,2008-03-29 21:00:00.000,2008-10-25 21:00:00.000,600,360
RU,04,2008-10-25 21:00:00.000,2009-03-28 21:00:00.000,500,300
RU,04,2009-03-28 21:00:00.000,2009-10-24 21:00:00.000,600,360
RU,04,2009-10-24 21:00:00.000,2010-03-27 21:00:00.000,500,300
RU,04,2010-03-27 21:00:00.000,2010-10-30 21:00:00.000,600,360
RU,04,2010-10-30 21:00:00.000,2011-03-26 21:00:00.000,500,300
RU,04,2011-03-26 21:00:00.000,2011-08-07 00:00:00.000,600,360
RU,04,2011-08-07 00:00:00.000,2014-10-26 00:00:00.000,600,360
RU,04,2014-10-26 00:00:00.000,3000-01-01 00:00:00.000,500,300
RU,05,2002-10-26 20:01:00.000,2003-03-29 20:00:00.000,600,360
RU,05,2003-03-29 20:00:00.000,2003-10-25 20:01:00.000,700,420
RU,05,2003-10-25 20:01:00.000,2004-03-27 20:00:00.000,600,360
RU,05,2004-03-27 20:00:00.000,2004-10-30 20:01:00.000,700,420
RU,05,2004-10-30 20:01:00.000,2005-03-26 20:00:00.000,600,360
RU,05,2005-03-26 20:00:00.000,2005-10-29 20:00:00.000,700,420
RU,05,2005-10-29 20:00:00.000,2006-03-25 20:00:00.000,600,360
RU,05,2006-03-25 20:00:00.000,2006-10-28 20:00:00.000,700,420
RU,05,2006-10-28 20:00:00.000,2007-03-24 20:00:00.000,600,360
RU,05,2007-03-24 20:00:00.000,2007-10-27 20:00:00.000,700,420
RU,05,2007-10-27 20:00:00.000,2008-03-29 20:00:00.000,600,360
RU,05,2008-03-29 20:00:00.000,2008-10-25 20:00:00.000,700,420
RU,05,2008-10-25 20:00:00.000,2009-03-28 20:00:00.000,600,360
RU,05,2009-03-28 20:00:00.000,2009-10-24 20:00:00.000,700,420
RU,05,2009-10-24 20:00:00.000,2010-03-27 20:00:00.000,600,360
RU,05,2010-03-27 20:00:00.000,2010-10-30 20:00:00.000,700,420
RU,05,2010-10-30 20:00:00.000,2011-03-26 20:00:00.000,600,360
RU,05,2011-03-26 20:00:00.000,2011-08-07 00:00:00.000,700,420
RU,05,2011-08-07 00:00:00.000,2014-10-26 00:00:00.000,700,420
RU,05,2014-10-26 00:00:00.000,3000-01-01 00:00:00.000,600,360
RU,06,2002-10-26 19:01:00.000,2003-03-29 19:00:00.000,700,420
RU,06,2003-03-29 19:00:00.000,2003-10-25 19:01:00.000,800,480
RU,06,2003-10-25 19:01:00.000,2004-03-27 19:00:00.000,700,420
RU,06,2004-03-27 19:00:00.000,2004-10-30 19:01:00.000,800,480
RU,06,2004-10-30 19:01:00.000,2005-03-26 19:00:00.000,700,420
RU,06,2005-03-26 19:00:00.000,2005-10-29 19:00:00.000,800,480
RU,06,2005-10-29 19:00:00.000,2006-03-25 19:00:00.000,700,420
RU,06,2006-03-25 19:00:00.000,2006-10-28 19:00:00.000,800,480
RU,06,2006-10-28 19:00:00.000,2007-03-24 19:00:00.000,700,420
RU,06,2007-03-24 19:00:00.000,2007-10-27 19:00:00.000,800,480
RU,06,2007-10-27 19:00:00.000,2008-03-29 19:00:00.000,700,420
RU,06,2008-03-29 19:00:00.000,2008-10-25 19:00:00.000,800,480
RU,06,2008-10-25 19:00:00.000,2009-03-28 19:00:00.000,700,420
RU,06,2009-03-28 19:00:00.000,2009-10-24 19:00:00.000,800,480
RU,06,2009-10-24 19:00:00.000,2010-03-27 19:00:00.000,700,420
RU,06,2010-03-27 19:00:00.000,2010-10-30 19:00:00.000,800,480
RU,06,2010-10-30 19:00:00.000,2011-03-26 19:00:00.000,700,420
RU,06,2011-03-26 19:00:00.000,2011-08-07 00:00:00.000,800,480
RU,06,2011-08-07 00:00:00.000,2014-10-26 00:00:00.000,800,480
RU,06,2014-10-26 00:00:00.000,3000-01-01 00:00:00.000,700,420
RU,07,2002-10-26 18:01:00.000,2003-03-29 18:00:00.000,800,480
RU,07,2003-03-29 18:00:00.000,2003-10-25 18:01:00.000,900,540
RU,07,2003-10-25 18:01:00.000,2004-03-27 18:00:00.000,800,480
RU,07,2004-03-27 18:00:00.000,2004-10-30 18:01:00.000,900,540
RU,07,2004-10-30 18:01:00.000,2005-03-26 18:00:00.000,800,480
RU,07,2005-03-26 18:00:00.000,2005-10-29 18:00:00.000,900,540
RU,07,2005-10-29 18:00:00.000,2006-03-25 18:00:00.000,800,480
RU,07,2006-03-25 18:00:00.000,2006-10-28 18:00:00.000,900,540
RU,07,2006-10-28 18:00:00.000,2007-03-24 18:00:00.000,800,480
RU,07,2007-03-24 18:00:00.000,2007-10-27 18:00:00.000,900,540
RU,07,2007-10-27 18:00:00.000,2008-03-29 18:00:00.000,800,480
RU,07,2008-03-29 18:00:00.000,2008-10-25 18:00:00.000,900,540
RU,07,2008-10-25 18:00:00.000,2009-03-28 18:00:00.000,800,480
RU,07,2009-03-28 18:00:00.000,2009-10-24 18:00:00.000,900,540
RU,07,2009-10-24 18:00:00.000,2010-03-27 18:00:00.000,800,480
RU,07,2010-03-27 18:00:00.000,2010-10-30 18:00:00.000,900,540
RU,07,2010-10-30 18:00:00.000,2011-03-26 18:00:00.000,800,480
RU,07,2011-03-26 18:00:00.000,2011-08-07 00:00:00.000,900,540
RU,07,2011-08-07 00:00:00.000,2014-10-26 00:00:00.000,900,540
RU,07,2014-10-26 00:00:00.000,2016-03-27 00:00:00.000,800,480
RU,07,2016-03-27 00:00:00.000,3000-01-01 00:00:00.000,800,480
RU,08,2002-10-26 17:01:00.000,2003-03-29 17:00:00.000,900,540
RU,08,2003-03-29 17:00:00.000,2003-10-25 17:01:00.000,1000,600
RU,08,2003-10-25 17:01:00.000,2004-03-27 17:00:00.000,900,540
RU,08,2004-03-27 17:00:00.000,2004-10-30 17:01:00.000,1000,600
RU,08,2004-10-30 17:01:00.000,2005-03-26 17:00:00.000,900,540
RU,08,2005-03-26 17:00:00.000,2005-10-29 17:00:00.000,1000,600
RU,08,2005-10-29 17:00:00.000,2006-03-25 17:00:00.000,900,540
RU,08,2006-03-25 17:00:00.000,2006-10-28 17:00:00.000,1000,600
RU,08,2006-10-28 17:00:00.000,2007-03-24 17:00:00.000,900,540
RU,08,2007-03-24 17:00:00.000,2007-10-27 17:00:00.000,1000,600
RU,08,2007-10-27 17:00:00.000,2008-03-29 17:00:00.000,900,540
RU,08,2008-03-29 17:00:00.000,2008-10-25 17:00:00.000,1000,600
RU,08,2008-10-25 17:00:00.000,2009-03-28 17:00:00.000,900,540
RU,08,2009-03-28 17:00:00.000,2009-10-24 17:00:00.000,1000,600
RU,08,2009-10-24 17:00:00.000,2010-03-27 17:00:00.000,900,540
RU,08,2010-03-27 17:00:00.000,2010-10-30 17:00:00.000,1000,600
RU,08,2010-10-30 17:00:00.000,2011-03-26 17:00:00.000,900,540
RU,08,2011-03-26 17:00:00.000,2011-08-07 00:00:00.000,1000,600
RU,08,2011-08-07 00:00:00.000,2014-10-26 00:00:00.000,1000,600
RU,08,2014-10-26 00:00:00.000,2016-03-27 00:00:00.000,900,540
RU,08,2016-03-27 00:00:00.000,3000-01-01 00:00:00.000,900,540
RU,09,2002-10-26 16:01:00.000,2003-03-29 16:00:00.000,1000,600
RU,09,2003-03-29 16:00:00.000,2003-10-25 16:01:00.000,1100,660
RU,09,2003-10-25 16:01:00.000,2004-03-27 16:00:00.000,1000,600
RU,09,2004-03-27 16:00:00.000,2004-10-30 16:01:00.000,1100,660
RU,09,2004-10-30 16:01:00.000,2005-03-26 16:00:00.000,1000,600
RU,09,2005-03-26 16:00:00.000,2005-10-29 16:00:00.000,1100,660
RU,09,2005-10-29 16:00:00.000,2006-03-25 16:00:00.000,1000,600
RU,09,2006-03-25 16:00:00.000,2006-10-28 16:00:00.000,1100,660
RU,09,2006-10-28 16:00:00.000,2007-03-24 16:00:00.000,1000,600
RU,09,2007-03-24 16:00:00.000,2007-10-27 16:00:00.000,1100,660
RU,09,2007-10-27 16:00:00.000,2008-03-29 16:00:00.000,1000,600
RU,09,2008-03-29 16:00:00.000,2008-10-25 16:00:00.000,1100,660
RU,09,2008-10-25 16:00:00.000,2009-03-28 16:00:00.000,1000,600
